z1,z2,z3,z4,z5,z6,z7,z8,z9
0.125,0.12199999988079072,0.11866666624943416,0.11615384656649369,0.11447058837203418,0.114047619558516,0.11536000043153763,0.1185172413443697,0.12421212063142748
0.1289999932050705,0.12539999932050705,0.12100000100003348,0.11700000040806256,0.11405882326995626,0.11285714343899772,0.11332000017166138,0.1163448273878673,0.12166666634606593
0.1289999932050705,0.12459999918937684,0.11966666827599208,0.11507692302648838,0.11164705893572639,0.10999999975874311,0.11064000055193901,0.11365517215995953,0.11948484786306367
0.12300000339746475,0.11919999867677689,0.11455555591318342,0.11030769290832373,0.10711764675729415,0.10599999999006589,0.10716000035405158,0.11103448239636832,0.11730302974694606
0.1120000034570694,0.10920000076293945,0.10588888823986053,0.1026923071879607,0.10082353016032893,0.10085714289120265,0.10324000023305416,0.10810344785066514,0.11533333256727818
0.09700000286102295,0.09580000042915345,0.09400000009271833,0.09276922992788829,0.09288235337418668,0.0948095242714598,0.09864000041037797,0.10486206833016255,0.11315151453582627
0.08100000023841858,0.07980000078678132,0.08022222212619251,0.08115384613092129,0.08358823518980951,0.08761904827718224,0.09332000058144331,0.10103448194547973,0.11051515111643256
0.06300000101327896,0.06379999965429306,0.06544444461663564,0.06861538468645169,0.07323529445292319,0.07933333343161005,0.08704000081866979,0.09631034452468157,0.10718181754716417
0.04699999839067459,0.048200000822544095,0.05133333305517832,0.05584615404502703,0.06223529380033998,0.07014285773038864,0.07948000062257052,0.09044827591499378,0.10284848432197716
0.032999999821186066,0.03500000014901161,0.03822222217503521,0.043846154012359105,0.0511176466174862,0.060095238588040785,0.07088000059127808,0.08320689660593353,0.09727272705640644
0.023000000044703484,0.023800000362098218,0.02744444418284628,0.03292307687493471,0.04047058796619668,0.04980952407987345,0.061280000749975444,0.07482758591128193,0.09012121213317821
0.014000000432133675,0.015799999795854093,0.018777778061727684,0.023692307635568656,0.030764705474104953,0.03980952397077566,0.05132000045385212,0.06527586205830348,0.08169696947108164
0.008999999612569809,0.009799999929964543,0.01233333344053891,0.016384615598676298,0.022411764476119596,0.03061904751008288,0.04148000040091574,0.05524137929274604,0.07212121211429776
0.004999999888241291,0.005999999865889549,0.007777777888501684,0.010846154029982595,0.01576470587101272,0.022619047701092704,0.03231999991461634,0.04541379314092598,0.06190909086514942
0.003000000026077032,0.0036000000312924386,0.004666666590815617,0.007000000189201763,0.010705882388934055,0.016142857205566196,0.024480000133626164,0.03617241350404019,0.051757575972287945
0.0020000000949949026,0.002000000048428774,0.002888888922623462,0.0043846153600427965,0.007117647198302781,0.011380952422595805,0.018080000053159892,0.028172413995168333,0.042272726920518006
0.0010000000474974513,0.0014000000664964318,0.0016666667070239782,0.002846153909698702,0.004823529414887375,0.00804761914159393,0.013399999998509883,0.02175862083596916,0.03412121219673392
0.0010000000474974513,8.00000037997961e-4,0.0013333333966632683,0.0018461539069763743,0.0035882353686782368,0.005999999985631023,0.010320000052452087,0.017206896578186547,0.027424242587364984
0,0.0010000000474974513,0.0010000000474974513,0.0016923077637329698,0.0029411765281111,0.005095238154310556,0.008679999988526105,0.014172413803893944,0.02242424255801421
0.0010000000474974513,8.00000037997961e-4,0.0012222222802746627,0.001769230835354672,0.003000000067164793,0.005000000021287373,0.008120000045746565,0.012448275847167805,0.019030303059315138
0.0010000000474974513,0.0012000000569969416,0.0014444445001168384,0.002307692363571662,0.003588235320742516,0.005523809564432928,0.0081600000150501735,0.01186206901510214,0.01690909095729391
0.0010000000474974513,0.001600000075995922,0.002111111172578401,0.003153846187230486,0.004529411794946474,0.006380952395764845,0.008839999977499246,0.01186206904721671,0.01584848492039424
0.0020000000949949026,0.0022000000579282643,0.003111111142465638,0.004230769297394615,0.005588235237690455,0.0076190476316869964,0.009760000091046096,0.012344827586463812,0.015606060722899256
0.003000000026077032,0.003399999998509884,0.004333333461545408,0.005384615291124926,0.007000000010628034,0.008809523900882119,0.010920000043697656,0.013206896548769597,0.01593939411087018
0.004999999888241291,0.005000000074505806,0.005666666612442996,0.006846153848947814,0.008352941306143561,0.010142857142324959,0.012200000081211328,0.014310344776684612,0.01663636380919453
0.007000000216066837,0.006999999843537807,0.007333333345337046,0.008307692415725727,0.009764705969513777,0.011619047633194853,0.01352000007405877,0.015517241225160402,0.017878788124741703
0.008999999612569809,0.009200000017881394,0.009333333414461877,0.009846153848159771,0.011294117827406702,0.012999999974410804,0.014920000000856817,0.01706896536052227,0.019303030701297703
0.012000000104308128,0.011600000038743018,0.011222222199042639,0.011769230835712872,0.012705882545560598,0.014380952232472953,0.016560000046156348,0.018758620661362236,0.021242424563476532
0.01600000075995922,0.01399999987334013,0.013333333242270682,0.013384615644239463,0.014352941173402703,0.016047618906235413,0.018200000245124102,0.020793103303856635,0.02333333381014227
0.01899999938905239,0.016799999959766866,0.015333333570096228,0.015076923112456616,0.016117647071095073,0.01785714290149155,0.020280000139027834,0.022827586207281928,0.025636363954452627
0.02199999988079071,0.019399999640882015,0.0173333336909612,0.01715384624325312,0.01788235307835481,0.019952380941027685,0.022440000250935555,0.02517241359977373,0.02793939435628779
0.02500000037252903,0.021799999848008157,0.01966666668239567,0.019153846571078666,0.02011764723369304,0.02209523816903432,0.024760000035166742,0.027586206729555952,0.03021212180399082
0.027000000700354576,0.024399999901652335,0.022000000294711854,0.02161538479133294,0.022411765202003366,0.024571428385873634,0.027080000042915345,0.02982758621460405,0.032303030574412056
0.029999999329447746,0.026600000634789466,0.024666666777597532,0.024384615799555413,0.025058823637664318,0.02709523801292692,0.02936000030487776,0.03175862030736331,0.033969697457822884
0.03200000151991844,0.029400000348687172,0.027555555726091068,0.02730769248536,0.02811764706583584,0.029571428850647948,0.03139999993145466,0.03337931019607289,0.03515151566402479
0.03400000184774399,0.03220000080764294,0.030999999700321093,0.030538461529291593,0.031058823908953107,0.03209523803421429,0.03320000011473894,0.03455172402077708,0.03603030360219153
0.03700000047683716,0.03540000021457672,0.03433333337306976,0.03407692350447178,0.033999999765964115,0.034380952605888956,0.03480000011622906,0.03541379303125472,0.03642424297603694
0.03999999910593033,0.038599999994039534,0.03800000043378936,0.03738461549465473,0.03700000003856771,0.03642857154565198,0.0361200001090765,0.036068965520324375,0.03648484901835521
0.041999999433755875,0.04200000017881393,0.041444444408019386,0.040692307914678864,0.03958823553779546,0.03847619057411239,0.03716000005602837,0.03644827599155492,0.036575757983055984
